text,Favorites,Retweets,Tweet ID
Watch s spot covering the first annual Trump Invitational at MaraLago  ,8,14,2.89E+17
  The opposite,1,0,2.89E+17
  Thanks Good luck,0,0,2.89E+17
  Interesting,0,0,2.89E+17
  Thanks I think,3,1,2.89E+17
   Not true,0,1,2.89E+17
    Thanks,2,2,2.89E+17
  Thanks Scott,0,0,2.89E+17
  Thanks Chelseayou are great,3,4,2.89E+17
I hope  pays quickly so that this money can immediately be given to the charities,65,110,2.89E+17
The charities I have designated for s donations are Police Athletic LeagueNew York March of Dimes Hurricane Sandy victims,43,57,2.89E+17
American Cancer Society and the Dana Farber Cancer Center,25,16,2.89E+17
I have accepted ’s  million offer paid to me for charity made on the  show,58,107,2.89E+17
Lawyers have sent  demand notice and necessary documentation,37,45,2.89E+17
  Not easy,2,0,2.89E+17
 I have and I do,0,0,2.89E+17
  Many people agree,0,0,2.89E+17
  Great thanks,0,0,2.89E+17
  Great,0,0,2.89E+17
  Great and thanks,2,2,2.89E+17
 was so nervous talking about me on the  show—I’ve never seen him like that,43,45,2.89E+17
 Thanks,0,0,2.89E+17
 Easier said than done,0,1,2.89E+17
  No,0,0,2.89E+17
 Happy New Year Sandra,0,0,2.89E+17
  True  is great at what she does,0,0,2.89E+17
  Interesting,0,0,2.89E+17
  No but I hate incompetence,2,1,2.89E+17
  Great job,0,0,2.89E+17
  Seems like it,0,0,2.89E+17
  Keep fighting Frank Never give up,23,20,2.89E+17
  Happy Birthday Kristine,0,0,2.89E+17
Watch Eric at 9 am EST today on Fox 5 w  and David Price to discuss Eric Trump Foundations  million donation to St Jude,31,27,2.89E+17
“Give me a smart idiot over a stupid genius any day”  Samuel Goldwyn,250,714,2.89E+17
   Thanks,0,1,2.89E+17
  Thanks,0,0,2.89E+17
 Stay tuned,0,0,2.89E+17
    LaToya is terrific,2,2,2.89E+17
   Truejust terrible,0,0,2.89E+17
  GreatI would rather it be hereby far,0,1,2.89E+17
   Stay tuned,8,7,2.89E+17
 Thanks Joe,0,0,2.89E+17
  True,1,1,2.89E+17
  Work hard,0,0,2.89E+17
  Shes fantastic,0,0,2.89E+17
 True,0,0,2.89E+17
  Interesting view,1,0,2.89E+17
   You shouldthey are great,0,0,2.89E+17
“In this game knowledge is the key to power”  Think Big,186,542,2.89E+17
  Thank you,0,0,2.89E+17
  Thanks Sean,0,0,2.89E+17
  March 3rd,0,0,2.89E+17
The fans are going to love the tasks in the upcoming 13th season of All Star  The biggest yet,29,47,2.89E+17
We are going to ask Katherine Webb to be a judge at the Miss USA Pageant coming up in Las Vegas,332,581,2.89E+17
What a great couple Katherine Webb and AJ McCarron They are both winners,366,604,2.89E+17
Miss Alabama Katherine Webb has been a truly great representative of the Ms USA Organization We are proud of her,186,305,2.89E+17
“Success breeds success  The best way to impress people is through results” – Think Like a Billionaire,400,1051,2.89E+17
   Thanks,1,2,2.89E+17
   I will,0,1,2.89E+17
  It is greatthanks,1,1,2.89E+17
  Thank you,0,0,2.89E+17
  Thank you,0,0,2.89E+17
  Thanks,0,0,2.89E+17
   Great reminderthanks,0,0,2.89E+17
The Iranians are sure happy with Obama’s nomination of Hagel  Already praising Hagel as ‘AntiIsrael’ ,27,262,2.89E+17
Why would Obama ever nominate someone for Sec of Defense who opposes sanctions against Iran when Obama claims to support them,97,290,2.89E+17
  Hi Ethan,1,0,2.89E+17
Congratulations to  on winning the BCS championship last night,118,243,2.89E+17
"Golf Odyssey just named Trump Scotland “Golf course of the year”
 ",25,40,2.89E+17
"Wow—Golf Magazine just named Trump Scotland “best new course”
 ",31,42,2.89E+17
  Thanks Grant,0,1,2.89E+17
  Great,1,0,2.89E+17
 Yes send address,1,1,2.89E+17
   True,0,0,2.89E+17
   Thanks,0,0,2.89E+17
  True,0,0,2.89E+17
   Great,2,0,2.89E+17
“What you dream about is what you will do If you cannot even dream of doing big things you will never do anything big in life” Think Big,537,1537,2.88E+17
“The worst thing you can possibly do in a  deal is seem desperate to make it”  The Art of the Deal,322,727,2.88E+17
Trade with China has killed over 29 of US manufacturing jobs in the US   China is robbing us blind,63,239,2.88E+17
  Thanks,0,1,2.88E+17
  Thanks enjoy,0,0,2.88E+17
  Okay,0,1,2.88E+17
  Great,1,0,2.88E+17
  You are right,1,0,2.88E+17
  Yes,0,0,2.88E+17
  Very nice,0,0,2.88E+17
Glad to hear my ’ Monday interview continues to get big ratings  Great way to start your week,27,26,2.88E+17
  I understand what you are saying,0,0,2.88E+17
  thankswork hard and good luck,1,5,2.88E+17
  Thanks and good luck,1,1,2.88E+17
  Thanks,0,1,2.88E+17
    Thanks,2,2,2.88E+17
“When you have confidence you can have a lot of fun And when you have fun you can do amazing things”  ,265,673,2.88E+17
Nominating Chuck Hagel for SOD is the wrong move for Obama  He doesn’t need the fight  Too much political capital will be wasted,11,55,2.88E+17
I hope the Republicans are happy  Just as I predicted that stupid deal they voted for only whetted Obama’s appetite for more taxes,51,208,2.88E+17
Trump Invitational at MaraLago was a huge success  Raised millions for charity and was the 1st equestrian event held in Palm Beach,24,36,2.88E+17
  Happy Birthday,8,7,2.88E+17
  Thx for the good wishesyou are going to have a really big year,11,6,2.88E+17
     Happy Birthday,1,1,2.88E+17
“Donald Trump hosts firstever Trump Invitational at MaraLago”   via ,11,33,2.88E+17
My  interview discussing  Chuck Hagel nomination Republicans terrible deal making  where we go next ,17,30,2.88E+17
   Hi Morgan and good luck,0,2,2.88E+17
  I hope so too,0,0,2.88E+17
  Go for better location,0,0,2.88E+17
   Thank you,0,0,2.88E+17
  That could happen,0,0,2.88E+17
  Feel goodthanks,0,0,2.88E+17
  True,0,0,2.88E+17
 Work hard,0,1,2.88E+17
  Great,0,0,2.88E+17
 Yes sadly luck is always a factor,0,0,2.88E+17
  Thank you,1,2,2.88E+17
 Okaythanks,0,0,2.88E+17
  Thanks  say hello to themyou sound great,0,0,2.88E+17
  OKgreat Kyle,0,0,2.88E+17
Take a look at this amazing photo of the cast from the first ever All Star   ,37,87,2.87E+17
Never never never give up  Winston Churchill,442,1318,2.87E+17
   March 3rd,2,2,2.87E+17
  March 3rd,1,0,2.87E+17
The 13th season of All Star  is unique  We really pushed the envelope here  Our great and loyal fans will love it,41,41,2.87E+17
To all young entrepreneurs entering the business world  stay positive focused and remember everything has its ups and downs,625,1314,2.87E+17
Make sure you take some time to enjoy the weekend  Important for your mind and will help you be productive next week,230,630,2.87E+17
  AdeleHappy Birthday,1,1,2.87E+17
  True,0,1,2.87E+17
  Thanks and Happy New Year,0,0,2.87E+17
  Thanks,5,1,2.87E+17
I aim very high and then just keep pushing and pushing to get what Im after  The Art of the Deal,218,478,2.87E+17
  Never give upkeep at it,2,1,2.87E+17
Wealth comes from big goals and sustained action toward those goals every day  Think Big,380,986,2.87E+17
 Thanks Jack and Happy New Year,0,1,2.87E+17
  You will love it,1,1,2.87E+17
  Nobody says this,1,1,2.87E+17
  Not great,0,0,2.87E+17
  True,0,0,2.87E+17
  Thank you,0,0,2.87E+17
  Excellent,0,1,2.87E+17
  Thank you,0,0,2.87E+17
  True,0,0,2.87E+17
  Great,0,0,2.87E+17
  True,0,3,2.87E+17
  True,0,0,2.87E+17
  Thanks Chris,0,0,2.87E+17
  Yes I thought Romney would do betterjust didnt catch on,1,2,2.87E+17
  Doral is doing great,0,1,2.87E+17
“Spend your time enjoying your big dreams”   Think Big,244,686,2.87E+17
  Try Never Give Up for lessons in tenacity,6,0,2.87E+17
Just shows that you can have all the cards and lose if you don’t know what you’re doing,477,831,2.87E+17
I’ll bet Obama now uses the amendment for the debt ceiling,50,108,2.87E+17
  But a bad one,1,0,2.87E+17
  True and true,1,0,2.87E+17
  Thanks Heidi,0,0,2.87E+17
  I love what  is doing,1,3,2.87E+17
  They just acted but it was Obama that promised,0,0,2.87E+17
  Perhaps so,1,0,2.87E+17
  I told you so,0,0,2.87E+17
  Thanks,1,0,2.87E+17
  That is something to think about isnt it,6,2,2.87E+17
  Something used on occasion by many of the worlds greatest businessmen,2,1,2.87E+17
The Trump Organization is going revolutionize Rio de Janeiro’s downtown port area with Trump Towers Construction begins soon,59,132,2.87E+17
Republicans had all the cards but not the guts to make a great deal,58,167,2.87E+17
Great to see Sec Clinton leaving the hospital yesterday with  and Pres Clinton  Glad she is recuperating,94,126,2.87E+17
So Obama and Congress can waste billions in Iraq  Afghanistan building roads  schools but can’t get money to the NJ  NY Sandy victims,328,1173,2.87E+17
The Republicans look so weak and foolish—what the hell are they doing,97,270,2.87E+17
  Dopey I never went bankrupt,3,9,2.87E+17
   She was great,0,0,2.87E+17
“Think of yourself as a oneman army  You’re not only the commander in chief you’re the soldier as well” – Think Like a Billionaire,425,1016,2.87E+17
  Thanks,0,1,2.87E+17
  Thanks,0,0,2.87E+17
  Wilson,6,3,2.87E+17
 Yes  ,0,1,2.87E+17
  Thankslets see what happens,0,0,2.87E+17
  Good place,0,1,2.87E+17
   Sounds like it,0,0,2.87E+17
The boardroom has never been as intense as in the upcoming13th season of All Star  Premieres March 3rd on ,36,48,2.87E+17
“In the end you’re measured not by how much you undertake but what you finally accomplish  The Art of the Deal,199,600,2.87E+17
  March 3rd,0,1,2.87E+17
  The Art of the Deal is a good start,1,1,2.87E+17
  Mimiperhaps because they are losers,6,2,2.87E+17
 I get you,1,0,2.87E+17
  I do complain,2,1,2.87E+17
 I fully understand your question,2,0,2.87E+17
 Thanks I think,0,0,2.87E+17
I cant believe Republican leadership allowed such a stupid deal to be made They are rapidly giving up all of their cards,79,211,2.87E+17
Via  “Trump Not Happy with Republicans”  ,18,24,2.87E+17
“Donald Trump on ‘cliff’ ‘Other countries are eating our lunch’”   via ,22,63,2.87E+17
  Yes and I am Presbyterian,1,2,2.87E+17
  True,0,0,2.87E+17
 Wilsonbut he probably wont get it,2,4,2.87E+17
  Isnt that so true And by the millions,2,0,2.87E+17
 A total mess,3,0,2.87E+17
   Third party is tough,2,1,2.87E+17
 GretaDont let it get you downyou are a winner and Tina is not,6,8,2.87E+17
    Luck are very special playerswill be great playoff games,43,133,2.87E+17
“If you strike out nobody is going to help younot your friends not the government You have to look to look out for yourself”Think Big,227,620,2.87E+17
New York City hosted over 52 million visitors in 2012    Record amount visited Trump Tower,26,56,2.87E+17
Congrats to hes right to be suing  over the ridiculous deal made by the trustees of Penn State ,116,321,2.87E+17
This ‘deal’  voted for has  in tax increases for every  in spending cuts  It is pathetic  Obama is laughing at them,83,395,2.87E+17
Make sure you realize that this ‘deal’ is only a stop gap measureObama will be looking to raise even more taxes in the coming negotiation,56,184,2.87E+17
RememberI told you so,134,279,2.87E+17
Obamas deal raises taxes on 77 of national households  With Obama Care taxes kicking in now everyone will be paying for his 2nd term,124,775,2.87E+17
Medicare payments have become so unpredictable that record amount of doctors are now leaving   Bad for long term,35,111,2.87E+17
  Thanksand Happy New Year to you,0,0,2.87E+17
Via  “Donald Trump Republicans May Be The Worst Negotiators In History”trumprepublicansn2392960html …,26,73,2.87E+17
’s election loss and failed negotiations will serve as a case study in how third parties come about,36,105,2.87E+17
The Republicans must face reality  create a strong  positive immigration policyif not they will continue to lose elections,104,227,2.87E+17
“If we get tough and make the hard choices we can make America a rich nation—and respected—once again” – Time to Get Tough,106,293,2.87E+17
Congratulations to  on celebrating 100 days in her bone marrow transplant recovery  Robin is a special person,108,164,2.87E+17
“I always follow my own instincts but I am not going to kid you it’s also nice to get good reviews”  The Art of the Deal,56,116,2.87E+17
Donald Trump praises  and welcomes him back to All Star    via ,25,41,2.87E+17
The party of the year in Palm Beach was the New Years Eve celebration at the MaraLago Clubit was amazing  ,20,34,2.87E+17
My  interview from Monday discussing Obama’s tone going over the curb and Republican debt ceiling card ,26,28,2.87E+17
Does any Republican have the ability to negotiate,104,231,2.86E+17
This is a terrible deal for the country and an embarrassment for Republicans,174,460,2.86E+17
Maybe Boehner will stop this one sided deal in the HouseI hope so,68,197,2.86E+17
What is Mitch McConnell thinkingmake the big deal,24,68,2.86E+17
I am a Republicanbut the Republicans may be the worst negotiators in history,259,724,2.86E+17
Obama and the Democrats are laughing at the deal they just madethe Republicans got nothing,102,519,2.86E+17
Happy New Year everyoneit will be an interesting one,199,455,2.86E+17
Republicans have all the cardsbut they just dont know it,88,201,2.86E+17
Republicans are making a mistake if they dont solve the fiscal problem nowonly the big deal should be approved,58,182,2.86E+17
  Thanks its a wonderful place to beand Happy New Year,1,1,2.85E+17
  Sounds niceand thanks Happy New Year to you and yours,1,3,2.85E+17
“You have to set higher and higher goals  You have to want more or you will start slipping backwards fast” – Think BIG,462,1044,2.85E+17
Visiting New York City  Make sure to skate in the world famous Trump Rink in Central Park   Great for the whole family,40,74,2.85E+17
    Raising large sums of money for charitiesand they do a great job,1,2,2.85E+17
“Leverage don’t make deals without it” – The Art of The Deal,174,352,2.85E+17
Raising the capital gains tax in this fragile economic time is the dumbest thing Washinon could do  So they will probably do it,157,575,2.85E+17
 The Art of the Deal is a good start,3,1,2.85E+17
  Thankshave fun,1,0,2.85E+17
I always enjoy watching young entrepreneurs enter the business world  I can tell who reads my books and who doesn’t   MidasTouch,177,219,2.85E+17
Once again Obama is going to lose on another prospective nomination Chuck Hagel will not be named Sec of Defense probably shouldnt be,19,56,2.85E+17
Obama wants taxes to go up so he can take credit for lowering them next year,298,880,2.85E+17
  March 3rd,0,0,2.85E+17
Any deal completed before the fiscal curb must have tangible cuts on expenditures in baseline spending so we can get our credit back,38,125,2.85E+17
The Republicans once again hold all the cards with the debt ceiling  They can get everything they want  Focus,71,181,2.85E+17
   Thank you,0,0,2.85E+17
My  interview re how the debt ceiling is key point the fiscal curb  why we must  can make a great deal ,12,29,2.85E+17
Spolier alert…the record setting 13th season of All Star  also features the return of previous winners in the boardroom,17,29,2.85E+17
“Donald Trump on Fiscal Cliff and Obama”   via ,28,55,2.85E+17
True courage is being afraid and going ahead and doing your job anyhow thats what courage is   Gen Norman Schwarzkopf 19342012,299,860,2.85E+17
Sorry to hear of yesterday’s passing of General Norman Schwarzkopf  He was a terrific general and leaderwe could use more like him,99,213,2.85E+17
Via Latin American Herald Tribune “Donald Trump to Build Complex in Rio de Janeiro”  ,12,29,2.85E+17
  Thank you and best wishes to you for 2013,0,1,2.85E+17
 Thanks,0,0,2.85E+17
 Thank you Wishing you and yours a Happy New Year too,3,10,2.85E+17
  Good luck,0,0,2.85E+17
  Thanksand Happy New Year to you,4,4,2.85E+17
  Yeshe is a great guy,0,0,2.85E+17
 Thank you,0,0,2.85E+17
  Yes,1,1,2.85E+17
  Even morethanks,0,0,2.85E+17
  Good,0,0,2.85E+17
   I hope so,0,0,2.85E+17
    She was great,0,0,2.85E+17
“To be successful you must become very good at finding creative solutions to what appear to be impossible problems” – Think BIG,606,1681,2.85E+17
Republicans remember—debt ceiling debt ceiling debt ceiling—be smart and you will win,76,196,2.84E+17
It’s Thursday  How much time did Washinon waste today trying to find a solution on the socalled fiscal cliff,74,204,2.84E+17
’s “Donald Trump”   just crossed 735 million views on   You’re welcome Mac,183,364,2.84E+17
  Good choice,0,0,2.84E+17
  Thanks Joan,0,0,2.84E+17
I told the Republicans the debt ceiling talks should come before election we would have a Republican president—they wouldn’t listen,121,257,2.84E+17
I hate hearing after all of the hard work that  never wanted to become President,102,254,2.84E+17
Back by popular demand the fabulous  returns to the record setting 13th season of All Star   The fans love him,51,73,2.84E+17
When renovations are completed Trump National Doral will be the finest resort in the US,63,86,2.84E+17
Via  “Donald Trump Big plans for Doral golf course”  ,12,30,2.84E+17
Congratulations to   the state is really making progress  and fast,40,85,2.84E+17
Watching these politicians trying to get a deal done is truly painful  Republicans are in a much stronger position than they think,47,137,2.84E+17
Must read  column by Senator Phil Gramm  “The Multiple Distortions of Wind Subsidies” ,24,67,2.84E+17
“I’m a great believer in asking everyone for an opinion before I make a decision It’s a natural reflex” – The Art of The Deal,198,371,2.84E+17
Donald Trump GOP Has ‘Nuclear Weapon’ In Fiscal Cliff Negotiation But They Don’t Know It   via ,23,59,2.84E+17
My Monday  interview discussing the fiscal cliff negotiations making the big deal and who has the cards ,24,34,2.84E+17
From my family to yoursI want to wish you all a very merry Christmas,392,494,2.83E+17
 Yes Regis is the best,4,6,2.83E+17
 She is also great,2,3,2.83E+17
  I agree,2,1,2.83E+17
 I understand that completely,0,0,2.83E+17
 Sounds like the best place,1,0,2.83E+17
 Thanks,0,0,2.83E+17
 Snow good point,0,0,2.83E+17
 Yes,0,0,2.83E+17
  True,0,0,2.83E+17
 True and thanks,0,1,2.83E+17
 No she wouldnt bad for show,1,0,2.83E+17
 Ok,0,0,2.83E+17
 Yes,0,0,2.83E+17
  Both,2,2,2.83E+17
 Thanks Rick,0,0,2.83E+17
 Thanks Jimmy,1,0,2.83E+17
 Thanks,0,0,2.83E+17
 Thanks,1,0,2.83E+17
There is no better place in the world to spend Christmas than MaraLago   in Palm Beach Florida,40,63,2.82E+17
 really happy with how well the  MissUniverse pageant went,33,35,2.82E+17
  Thanks and good luck,0,1,2.82E+17
  Thanks Lisa,0,0,2.82E+17
“Deals are my art form  I like making deals preferably big deals” – The Art of The Deal,167,315,2.82E+17
 Thank you,0,0,2.82E+17
“Miss Universe Ratings  61 Million Viewers Best Since 2008” ,27,55,2.82E+17
 Happy Birthday Leah,0,1,2.82E+17
 Thank you Susan,1,0,2.82E+17
“Donald Trump to Build Trump Towers Complex in Rio de Janeiro”   via Hispanically Speaking News,21,61,2.82E+17
How is  editor Graydon Carter allowed to run bad food restaurant Beatrice Inn Fire Graydon,11,16,2.82E+17
Washinon is in total gridlock—no trust no leadership—very interesting,87,155,2.82E+17
Dopey I never went bankruptABC already apologized to me for your stupid statement in the pastthey didnt want a lawsuit,60,100,2.82E+17
If Americas Got Talent uses you the show will fail like all your others,110,194,2.82E+17
  Thanks Allison,0,2,2.82E+17
   Thanks Jaime Happy Holidays,1,7,2.82E+17
  I hope so,1,0,2.82E+17
   Thanks Matt,0,0,2.82E+17
  He is a loser who will selfdestruct  just like ,6,9,2.82E+17
 True,3,2,2.82E+17
  Thanks is a total jokejust like ,3,3,2.82E+17
  Thanks Joey,0,1,2.82E+17
Work hard play hard and live to the hilt  Think Like a Billionaire,304,942,2.82E+17
I find hope in the darkest of days and focus in the brightest  Dalai Lama,217,579,2.82E+17
   Hi John,9,2,2.82E+17
Our new  Olivia Culpo is not only beautiful but intelligent and accomplished  She is a wonderful role model,80,127,2.82E+17
  KevinCongratsyou are a winner,11,12,2.82E+17
You get what you vote for  US credit rating is about to be downgraded once again …,72,374,2.82E+17
  Fun,1,1,2.82E+17
  The Art of the Deal,3,0,2.82E+17
  Good move,0,0,2.82E+17
    They were both terrific,0,0,2.82E+17
 The Apprentice will be great,0,0,2.82E+17
When I bought the  MissUniverse pageant 13 years ago it was on life support,57,94,2.82E+17
now it’s the “greatest pageant on earth” broadcast in 190 countries to 1 billion people—“hot”,43,72,2.82E+17
Ratings for  MissUniverse pageant were highest in 4 years  likes me and I like them,31,51,2.82E+17
China is robbing us blind in trade deficits and stealing our jobs yet our leaders are claiming progress   SAD,87,263,2.82E+17
   Very wrong dopey,13,3,2.82E+17
  Thanks Justin,2,3,2.82E+17
    Which magazine went bust under Carter and as I predicted,0,0,2.82E+17
Congratulations to all the Trump 2012  MissUniverse contestants who came from across the world You did great and made us all proud,54,63,2.82E+17
  You have to love what you doyou need passion to succeed,2,3,2.82E+17
  Good reason for a celebration,0,0,2.82E+17
  Thanks JeffCarter is a loser,0,3,2.82E+17
   Only when people hit me first SharonI always finish,4,0,2.82E+17
The biggest doers often suffer the biggest setbacks in life,210,534,2.82E+17
 So if you want to aim high you have to have the guts to handle the inevitable bumps in the road  Think BIG,235,692,2.82E+17
  I will,0,0,2.82E+17
   Great move,0,0,2.82E+17
   Hard work but fun,14,4,2.82E+17
  Thanks,0,0,2.82E+17
Via  Miss USA Olivia Culpo is crowned Miss Universe  Ratings increase 15 over last year  ,25,38,2.82E+17
Watch  Olivia Culpo crowned  as  2012 in the Trump  MissUniverse Pageant ,27,28,2.82E+17
   No that dope Graydon Carter has hit on me for 25 years His magazines always fail see SPY,0,3,2.82E+17
   You can and you willwork hard,2,0,2.82E+17
   Thanks Kevin I tell the truth,0,0,2.82E+17
   WrongGraydon Carter has no talent and looks like shit Also his food sucks,152,157,2.82E+17
  I agree on both counts,0,0,2.82E+17
   I dont Graydon Carter sends it to me free,0,0,2.82E+17
Be sure to watch  MissUniverse tonight at 8PM on  with its first simulcast on ,70,197,2.82E+17
The  MissUniverse women totally blow away the Victoria’s Secret women,116,314,2.81E+17
Dummy Graydon Carter doesnt like me too muchgreat news He is a real loser ,37,49,2.81E+17
  Thanks,1,0,2.81E+17
If Sheena Monnin apologized for her mistake as she should have I would have treated her very nicely,20,23,2.81E+17
Sheena Monnin acted terriblyshe got what she deserved,11,14,2.81E+17
  March 3rd,1,0,2.81E+17
Tweet me tonight who your favorite is during the live telecast of the Miss Universe Pageant,28,70,2.81E+17
Back by popular demand  and  are cohosting tonights  MissUniverse pageant  They are great,19,41,2.81E+17
This is a buyers’ market  Buy now  You will thank me in 3 years,168,544,2.81E+17
The  MissUniverse Pageant is the biggest pageant of them all—by far,30,97,2.81E+17
Pageant people are really talking about Venezuela Brazil Mexico USA India Australia,60,400,2.81E+17
Okay I think I’m going to do it—I’ll open the Miss Universe Pageant as Santa tonight at 8 pm on ,222,373,2.81E+17
 looks like a dying magazine Really really boring really really thin,20,46,2.81E+17
Worst ever issue of  magazine—bad food Graydon Carter should be fired,18,32,2.81E+17
  Great idea re minute of silence tonightthank you,0,1,2.81E+17
I hope Newtown CT can now start to heal—but it won’t be easy,51,115,2.81E+17
 Olivia Culpo has been a star a young Audrey Hepburn,31,56,2.81E+17
Miss Universe contestants are amazing—the most beautiful ever,41,144,2.81E+17
They asked me to dress as Santa Claus to open Miss Universe tonight—I’m thinking about it,208,277,2.81E+17
In Las Vegas for the Miss Universe Pageant—airing tonight on  at 8 o’clock,36,88,2.81E+17
“Courage is contagious When a brave man takes a stand the spines of others are often stiffened” – Rev ,296,862,2.81E+17
    Starts March 3,1,1,2.81E+17
“I also protect myself by being flexible  I never get too attached to one deal or one approach” – The Art of The Deal,140,334,2.81E+17
  Thanks Joe,2,0,2.81E+17
  Its a great hotel and city glad you enjoyed it,0,0,2.81E+17
Via  The Miss Universe contestants glow with elegance during the Trump Holiday Party  ,12,19,2.81E+17
  Hi Jean,0,1,2.81E+17
Many people advised me not to buy the Miss Universe pageant  They were all wrong The deal worked out to be a great one,64,136,2.81E+17
The tragedy in Newtown really makes you understand how life is so fragile Must appreciate every minute,201,517,2.81E+17
In light of Newtown our country has to pull together,72,159,2.81E+17
“Donald Trump’s Miss USA Pageant Scores  Million Legal Victory Following Rigged Claims”   via ,13,43,2.81E+17
  True,0,8,2.81E+17
  Trying,26,28,2.81E+17
   Not easythanks,0,0,2.81E+17
  Thanks,8,1,2.81E+17
   I try,1,0,2.81E+17
  True,0,1,2.81E+17
Video game violence  glorification must be stopped—it is creating monsters,4115,6916,2.81E+17
   Happy Birthday,1,0,2.81E+17
I find the photos of these children killed in Newtown in the New York Post heartbreaking Angels,134,275,2.81E+17
President Obama spoke for me and every American in his remarks in  Newtown Connecticut,1976,3282,2.81E+17
  ,0,2,2.81E+17
In moments like thiswe are all just Americans I join with the President religious and civic leaders and encourage all to pray today,413,1055,2.8E+17
A horrible day for Newtown CT and our country yesterday My condolences to all of the families so tragically affected,157,431,2.8E+17
Windmills are destroying every country they touch and the energy is unreliable and terrible  ,44,152,2.8E+17
 I never went bankrupt,12,30,2.79E+17
  I never went bankrupt,6,16,2.79E+17
  I never went bankrupt,5,12,2.79E+17
  Dopey I never filed for bankruptcy,7,20,2.79E+17
  Thanks Derek and true,2,3,2.79E+17
 Thanks Hailey you sound great,2,1,2.79E+17
Thousands of fans have been sending letters to Trump Tower in anticipation of   Really good show,22,46,2.79E+17
“All the things I love is what my business is all about”  ,78,156,2.79E+17
Watching Pyongyang terrorize Asia today is just amazing,21,75,2.79E+17
A friend is one who has the same enemies as you have  Abraham Lincoln,379,1220,2.79E+17
We can’t even stop the Norks from blasting a missile  China is laughing at us  It is really sad,67,201,2.79E+17
“There is no worse feeling than being trapped in a job you do not enjoy  You have to love what you do”  Think Big,396,1229,2.79E+17
Egypt is a total mess We should have backed Mubarak instead of dropping him like a dog,128,578,2.79E+17
The gorgeous contestants of Trump Miss Universe are so excited to be simulcast on both  and   Will be a beautiful show,21,43,2.79E+17
I have helped many friends and colleagues in their business ventures  They always thank me after they succeed  MIDASTOUCH,99,166,2.79E+17
You get what you vote for  21 of small business owners planning to cut their workforce in 2013  ,85,557,2.79E+17
    March 3rd Tune in,1,2,2.79E+17
  Happy Birthday,0,2,2.79E+17
The amazing Trump National Golf Club Los Angeles  ,20,33,2.79E+17
No money wasted like bad ads—the Republicans spent more  got nothing for it,25,78,2.79E+17
Can you believe the Republicans are studying the Democrats on how to win an election,51,126,2.79E+17
I let  come back on the record 13th season of ‘All Star’  after he relentlessly begged me togood tv,13,21,2.79E+17
Argyll grandmother takes UK and EU to the United Nations over plans to turn Scotland into windfarm hedgehog  ,10,23,2.79E+17
For those of you in trouble—in these troubled times—never ever give up,303,762,2.79E+17
   Happy Anniversary Teresa,0,0,2.79E+17
Re Real Estate You don’t necessarily need the best location What you need is the best deal…,121,233,2.79E+17
…you can enhance location through promotion and work,68,100,2.79E+17
Re Life  Life is very fragile and success doesn’t change that If anything success makes it more fragile,131,378,2.79E+17
“The biggest doers often suffer the biggest setbacks in life  So if you want to aim high you have be able to handle the bumps”–Think Big,469,1352,2.79E+17
Great – we are sending even more F16’s to the Muslim Brotherhood in Egypt    This is a total disaster,66,385,2.79E+17
The Republicans must use the debt ceiling as leverage to make a great deal,36,114,2.79E+17
It’s Tuesday  How many more customers has Glenfiddich lost today,12,29,2.79E+17
Trump Miss Universe simulcast on  and  on December 19th will once again deliver an entertaining and ‘beautiful’ show,16,38,2.79E+17
  March 3rdtune in,0,0,2.79E+17
“Fans like winners They come to watch stars – great exciting players who do great exciting things”  The Art of The Deal,53,117,2.79E+17
He’s back and causing more trouble than ever before  returns in the record 13th season of ‘All Star’ ,18,30,2.79E+17
Mogul Donald Trump has many powerful friends And it turns out one of them is Anna Wintour”   via ,15,20,2.79E+17
Donald Trump Anna Wintour Ambassadorship Would Be ‘A Favor To The Country’   via ,12,19,2.79E+17
TRUMP GOP MUST DUMP USELESS ROVE TO WIN PRESIDENTIAL ELECTIONS   by  ,30,58,2.79E+17
Negotiation tip  2  I always go into the deal anticipating the worst,219,294,2.79E+17
If you plan for the worst—if you can live with the worst—the good will always take care of itself,230,498,2.79E+17
Negotiation tip  1  The worst thing you can possibly do in a deal is seem desperate to make it,386,691,2.79E+17
China is buying so many of our companies it’s really getting bad,91,319,2.79E+17
 re my Scottish course “Quite simply this is not the best new links course in the UK it is the best links course full stop,6,16,2.79E+17
  Thank you,1,0,2.79E+17
 Thanks Cody,9,3,2.79E+17
   Happy Birthday LeviWork hard,2,1,2.79E+17
The UK is seriously thinking about halting wind turbine subsidies Good news killing country,26,64,2.79E+17
Some dope tweeted my message to my friend Bill Belichick incorrectlythey called him Bob Sorry Bill  ,46,82,2.79E+17
Test Tweet me the reason  got fired from  other than his bad ratings,33,45,2.79E+17
  The Art of the Deal is a good start,2,2,2.79E+17
Being true to yourself equals being true to your brand Thats the solid foundation that stands the test of time  Midas Touch,122,319,2.79E+17
If you love your work the difficulties will be balanced out by the enjoyment  Think Big,290,921,2.79E+17
Good luck to Bob Kraft Tom Brady and Coach Bill Belichick tonight,188,538,2.78E+17
I believe in spending what you have to  But I also believe in not spending more than you shouldThe Art of The Deal,176,515,2.78E+17
If the Republicans ever want to win a presidential election in the next 30 years they must get rid of   He is useless,404,580,2.78E+17
I still dont get how  spent  million  lost all,47,120,2.78E+17
